,review_rating,review_text,verified_purchase,total_words,total_characters,total_stopwords,total_punctuations,total_uppercases,sentiment,sentiment_label
1124,5,best choic fragranc perfect cloth stay long time fresh,False,14,77,5,2,2,0.5625,positive
1125,5,absolut amaz smell smell keep long cloth full recommend,False,13,79,4,1,2,0.15,positive
1126,5,realli smooth tast mustard hot perfect salad dress chees sauc spread toast top bake bean add enough kick,False,34,182,16,5,3,0.43,positive
1127,5,yummi mini ice creami sorbet type lolli fairli healthi compar other good size kid love year round,False,23,126,6,3,3,0.21875,positive
1128,5,cheaper shop make cloth smell great,True,9,53,3,1,2,0.8,positive
1129,5,use year hair straighten curl often damag heat,True,17,89,8,1,1,0.0,neutral
1130,5,solero sooo fruiti absolut gorgeou noth said realli want put ask would recommend friend would,False,37,198,21,5,3,0.0,neutral
1131,5,awesom smell dove best go wrong,True,10,54,3,5,3,0.25,positive
1132,5,good fabric condition,True,3,23,0,0,1,0.7,positive
1133,5,tri fed powder condition leav mess wash machin drawer also take load space cupboard tri anoth brand howev perfum half like laundri fragranc person prefer shop around find cheap known brand found subscrib save use everi day say quit happi smell nice power leav residu drum cloth come refil pack top contain bin full powder box easi use question much use also plu seem bleach cloth found happen occasion use powder got stuck cloth rins properli stay good price continu buy happi,True,184,960,91,11,23,0.30104166666666665,positive
1134,5,spray smell good,True,4,23,1,2,1,0.7,positive
1135,3,bit sticki,True,2,10,0,0,0,0.0,neutral
1136,5,receiv product good condit dove bar soap could buy store,False,19,102,9,2,2,0.7,positive
1137,5,love way smell light yet last make cloth realli soft fresh would buy product,True,24,124,9,5,4,0.26,positive
1138,4,cost product great deliveri first class,True,8,48,2,1,2,0.525,positive
1139,3,ok job intend,True,10,42,7,0,0,0.5,positive
1140,5,shower badli design drainag system start smell everi month littl overnight clear,False,22,123,8,4,3,0.10000000000000002,positive
1141,4,great price massiv bottl need small amount half cap wash soften cloth smell nice last want someth linger tri lenor unstopp soften cloth,False,44,244,19,11,4,0.19666666666666668,positive
1142,1,disappoint think purchas much cheaper supermarket pictur quit mislead size pictur much smaller,True,31,187,16,5,5,0.1,positive
1143,5,last age decent price quantiti,True,11,54,6,1,0,0.08333333333333333,positive
1144,2,like smell bad pleasant one even use till end start notic hair dri everi time use stope use hair back normal,False,48,226,25,8,6,0.04583333333333336,positive
1145,2,bought toner recent broke tini bump love simpl product shame admit extrem sensit skin product,False,35,180,18,3,4,0.25,positive
1146,5,bought two week ago pleas use simpl product mani mani year chang year tri differ make none suit much simpl eco friendli parcel arriv time,False,48,254,22,5,9,0.2,positive
1147,1,bought medium dark one hopingthat would someth fair skin btw follow instruct appli wait overnight wait noth apart typic smell dont appreci wast money,False,40,245,15,11,21,0.27499999999999997,positive
1148,5,nice put straw right bottom blow come quicker pain come bit,False,31,133,19,2,1,0.44285714285714284,positive
1149,5,love big,True,3,15,1,1,2,0.25,positive
1150,5,love hair feel,True,5,22,2,0,1,0.5,positive
1151,5,leav hair soft,True,5,22,2,0,1,0.1,positive
1152,5,smell love,True,2,13,0,0,1,0.5,positive
1153,3,two bottl open,True,4,23,1,0,0,0.0,neutral
1154,5,use love smell persist wash,False,11,62,5,1,2,0.5,positive
1155,5,good valu,True,2,10,0,0,1,0.7,positive
1156,5,mess job,True,6,23,4,1,1,-0.175,negative
1157,5,hiya recommend friend purchas use twice day remov makeup extrem well leav face smooth hydrat suffer dri skin great get coupl breakout sever realli chang skin im becom free sport stress amaz product definit buy pricey side either,False,85,443,42,15,9,0.5333333333333333,positive
1158,4,bodi wash make skin soft use wish scent though,False,21,93,12,2,2,0.1,positive
1159,5,havent use one dove product didnt like bodi wash except pleasant scent leav skin feel soft definit repurchas figur,False,38,197,19,4,5,0.41666666666666663,positive
1160,5,love feel fresh clean wash bod definit give nice hydrat skin especi chicken skin bat wing,False,27,147,11,2,2,0.2333333333333333,positive
1161,5,skin get dri winter summer find realli creami badli wash make great moistur lather keep skin look amaz great valu need buy separ shower moistur product,False,43,233,17,4,4,0.8,positive
1162,5,bodi wash use scent overbear dont feel strip moistur get shower price isnt bad either buy bulk never stop use,False,42,206,21,4,11,-0.6999999999999998,negative
1163,2,product okay make skin feel dri probabl product dont like one,False,25,115,14,0,2,0.5,positive
1164,5,love product keep skin super soft smell amaz realli best bodi wash help sensit skin,False,27,139,12,2,2,0.4833333333333333,positive
1165,5,love bodi wash subtl comfort aroma goe smoothli skin feel like dont drench skin lotion get hand bit expens pretti much worth,False,53,248,29,3,5,0.4,positive
1166,5,leav skin feel sticki smooth smell great qualiti product price great,False,17,98,5,2,2,0.6666666666666666,positive
1167,5,love dove bodi wash think theyr best smell market smell also stay skin longer one also nice thick leav skin feel moistur also lather lot realli easili dont need lot,False,50,254,20,5,5,0.45,positive
1168,1,say bottom im vegan milk contain product,False,15,76,8,4,3,0.0,neutral
1169,5,husband rest famili think wondr,False,12,64,7,1,1,0.0,neutral
1170,5,one best soap,True,5,20,2,0,0,1.0,positive
1171,5,great valu money,True,4,21,1,0,1,0.8,positive
1172,5,good product good price,False,4,24,0,1,1,0.7,positive
1173,5,love vaselin much use everi night take makeup also use keep skin moist hand nose lip etc,False,29,133,12,7,3,0.35,positive
1174,4,love use tri mani product even way money alway come back use lip dri hydrat,False,31,156,14,3,0,0.25,positive
1175,5,cant beat price heavi duti moistur vaselin get realli dri hand feet winter love put feet sock overnight work expens cream fraction price,False,45,231,22,3,3,0.5,positive
1176,5,vaselin alway necess household alway medicin cabinet alway put lip elbow knee etc,False,24,136,11,4,3,0.0,neutral
1177,5,smell good help dead skin lip vaselin lip therapi origin mini,False,19,99,7,2,6,0.24999999999999997,positive
1178,4,great stapl home qualiti name brand standard good price work great heal abras kind two littl boy stapl home,False,36,179,17,5,3,0.58,positive
1179,5,tri true lip moistur super afford eczema allergi lot product one never fail,False,28,145,14,4,3,0.3111111111111111,positive
1180,1,love lotion hate new pump lotion everi surfac use bottl night imposs tell side pump use favorit lotion look differ brand,False,48,238,27,4,6,-0.054545454545454564,negative
1181,5,work well prevent sweat,True,5,30,1,0,1,0.0,neutral
1182,3,ok,True,1,2,0,0,0,0.5,positive
1183,5,exactli say tin tasti snack comfort break,True,12,63,5,1,1,0.0,neutral
1184,5,alth use condition use white vinegar insread cheaper less toxic particular one great smell nice dud job,True,29,165,10,4,3,0.27999999999999997,positive
1185,5,love comfort condition,True,3,25,0,0,1,0.5,positive
1186,5,good fresh whole hous smell love wash day,True,12,62,4,0,1,0.425,positive
1187,2,past bag tablet spilt,True,10,48,4,2,1,-0.25,negative
1188,5,best fragranc,True,5,27,3,0,1,1.0,positive
1189,4,love product use year howev purchas new tub much smaller last tub ml sure new tub size hope misl,False,48,225,29,6,6,0.21212121212121207,positive
1190,5,exactli expect,False,3,19,1,0,0,0.0,neutral
1191,5,mini size great,False,4,20,1,1,0,0.8,positive
1192,5,use iron water past ten tear must say worth everi penni never issu iron stain cloth keep scale away smell divin well highli recommend,False,49,239,24,3,5,0.016666666666666663,positive
1193,4,buy veg stock cube big batch week bought strong flavour sure bland recipebut good need look start look elsewher,False,36,193,17,1,9,0.29333333333333333,positive
1194,4,love product use year howev purchas new tub much smaller last tub ml sure new tub smaller size hope misl,False,50,237,30,6,6,0.1818181818181818,positive
1195,5,total essenti shower fanci scent clean leav skin moistur,False,17,98,8,2,3,0.18333333333333335,positive
1196,5,wash fresh gentl skin alway reach dove bodi wash matter scent neg would bottl pump end buy foam wash pump overal would recommend product,False,55,285,30,8,5,0.3,positive
1197,5,like dove product bodi wash one smell amaz moistur essenti shower,False,26,133,15,0,1,0.0,neutral
1198,5,doctor recommend everi day use im soooo glad ive use dove year ive never thought twice use differ brand love way smell keep skin moist like bottl say,False,49,245,20,3,6,0.5,positive
1199,5,go bodi wash use dove easili like year great sensit skin love scent great keep skin feel hydrat strip skin make feel overli dri would definit recommend soap,False,53,281,23,9,6,0.7000000000000001,positive
1200,5,deodor amaz best everi use would recommend anyon gentl skin anoth bonu,True,24,128,11,3,5,1.0,positive
1201,5,bought sale thought absolut steal x ml unbeat use daili sinc purchas dec still first bottl remain think need purchas shampoo quit time rate smell great leav hair head beard feel soft fresh clean lather realli easili,True,68,370,25,15,8,0.3633333333333334,positive
1202,5,love leav hair smooth,True,9,47,5,0,1,0.45,positive
1203,3,seem water,True,3,18,1,0,0,0.0,neutral
1204,4,love fragranc seem last long brand absolut valu money price big bottl,False,27,139,15,2,1,0.1125,positive
1205,4,like facial wipe exfoli choos remov makeup last almost four month still pack left,True,28,157,13,4,4,0.0,neutral
1206,5,household normal use comfort howev use fresh sky scent must say realli nice go snif directli bottl concentr scent much intens realli ultra concentr allow much smaller bottl need use much wash machin either half lid worth smaller bottl cours make carbon footprint smaller addit bottl made recycl plastic bonu bottl lid recycl back downsid sleev make sure remov throw bottl recycl hope work make whole thing recycl futur good valu money great scent though latter subject,False,151,850,68,27,9,0.21274509803921568,positive
1207,5,love fabric condition,True,4,28,1,0,1,0.5,positive
1208,5,stuff work unless think condition mean train dog ring like bell leav cloth softer smell fresher,True,33,186,14,5,8,-0.3125,negative
1209,4,good dri skin gentl skin leav feel clean smell nice basic bodi wash harm skin way like bodi wash nourish skin good product use,False,48,241,24,4,4,0.4733333333333333,positive
